1,1,1,15326083095395382794
1,1,2,10796216920361231016
1,1,3,10140610697459446399
1,1,4,16919236797504604226
1,1,5,5272799208960207736
1,1,6,13967878855444077888
1,1,7,13903847645476174465
1,1,8,7017987158241964732
1,1,9,10474460497360048351
1,1,10,1399264737199011230
1,1,11,995204053540447006
1,1,12,9791486626571177538
1,1,13,14373098505587224506
1,1,14,17229455951376419137
1,1,15,2396346607982954160
1,1,16,10492944459780109401
1,1,17,8658728983219000078
1,1,18,219554440621438051
1,1,19,6218815181136940951
1,1,20,2991735439098915774
1,1,21,14651963641468118678
1,1,22,5740904173463435848
1,1,23,9749715492755466736
1,1,24,3055679836444599521
1,1,25,11104606781552339252
1,1,26,4850963947938423649
1,1,27,12065629680198465916
1,1,28,12713763464558043208
1,1,29,13800960928344600228
1,1,30,8311025582170325613
1,1,31,1546231510864932275
1,1,32,4223879537813379484
1,1,33,16848100563557725058
1,1,34,2810878285747130284
1,1,35,15233634382488319399
1,1,36,9930665080254198632
1,1,37,18375442159614878768
1,1,38,1442083973936008388
1,1,39,8165972772169640480
1,1,40,1967396414449293184
1,1,41,17743887669363763080
1,1,42,85486376371946746
1,1,43,14294575025634463274
1,1,44,15076583396735568307
1,1,45,16024588942107279533
1,1,46,1557566515537166444
1,1,47,7374688146326987272
1,1,48,4793762880732857780
1,1,49,14758658425428481879
1,1,50,7958180433948844465
1,1,51,16798483132432779044
1,1,52,3354485508116577118
1,1,53,4866304904348119643
1,1,54,2684720406528345819
1,1,55,2510021776475893088
1,1,56,16035610916525098760
1,1,57,10693662202509673101
1,1,58,10143130470055047502
1,1,59,2673944069002447600
1,1,60,15735646678795933460
1,1,61,11474891807671482416
1,1,62,6473928841773828572
1,1,63,9467782971107053070
1,1,64,7412050013261435460
1,1,65,1401338086955027092
1,1,66,4425671917019353236
1,1,67,2274832813847066884
1,1,68,3392499943774661634
1,1,69,4426342811450096885
1,1,70,7697218797564998880
1,1,71,915962471591573851
1,1,72,16652173066469936625
1,1,73,17428247585315230625
1,1,74,9054844328747397315
1,1,75,9025118204233990844
1,1,76,6229823476518225172
1,1,77,16603063001838640681
1,1,78,6811400884116015604
1,1,79,2051328745510403276
1,1,80,14393110104781810663
1,1,81,7189412660383209441
1,2,1,4458417276962677916
1,2,2,7450863912361176476
1,2,3,1779272043929406626
1,2,4,2434477591072368156
1,2,5,17377766029672262465
1,2,6,17637569124092046139
1,2,7,10610725718862840351
1,2,8,1102737957538513635
1,2,9,4330924914900574068
1,2,10,6514625885362677799
1,2,11,15148356298691580010
1,2,12,284143334256860198
1,2,13,793649006026627834
1,2,14,3117315789789830733
1,2,15,11974067088019926545
1,2,16,13497895636975853362
1,2,17,11948803988315089697
1,2,18,8318074249099437939
1,2,19,10090533002224182665
1,2,20,5466154108046906979
1,2,21,13737157594162231638
1,2,22,3485604747192760612
1,2,23,12668770729756493280
1,2,24,3385183290380905661
1,2,25,6797341022244030395
1,2,26,11540625424762944973
1,2,27,14392655846672057679
1,2,28,1496506254122653639
1,2,29,17144145155534622088
1,2,30,14309373250956272941
1,2,31,8979720594762942836
1,2,32,8040171779413904624
1,2,33,8241705484474348119
1,2,34,5651150353147228697
1,2,35,9380329084346846710
1,2,36,9422072255795728210
1,2,37,15082569129437257250
1,2,38,14662051636949040478
1,2,39,11885571706178688611
1,2,40,6984110491733882736
1,2,41,14971017077038177872
1,2,42,9828897266422563109
1,2,43,6469773086353250451
1,2,44,17321521531485265424
1,2,45,16158292877501968745
